epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.5654671139769502,0.8121128699242945,0.7761312105226499,0.6822431968606036,0.8143053645116919,0.6919919657671819
2,0.5008907526076495,0.8845492085340675,0.8059409860585153,0.6817851947701495,0.9078404401650619,0.6995458911885425
3,0.5077627017520941,0.8742257398485891,0.7940934735669012,0.6877408442289933,0.9546079779917469,0.6646581084621431
4,0.48882650809137373,0.879043358568479,0.7989662112375039,0.6510720252990723,0.9298486932599724,0.6897214217098944
5,0.4836868830025196,0.8936682725395733,0.8142772826752401,0.6627349672110184,0.9394773039889959,0.6847873548161733
6,0.47893757086533767,0.908121128699243,0.8195840649893872,0.6808931607267131,0.9546079779917469,0.6576718190551044
7,0.46240244408721454,0.9029593943565037,0.8307350531374755,0.6481774112452632,0.8376891334250344,0.691511658370448
8,0.46823330465090146,0.8996902959394356,0.831558418229875,0.6504359893176866,0.9078404401650619,0.6821238319797397
9,0.4706077158123582,0.89280798348245,0.828018608197725,0.6394951861837636,0.9202200825309491,0.6713824120164177
10,0.4764045660721732,0.8979697178251893,0.8242045875292816,0.6761665694091631,0.9449793672627235,0.6492882717666578
11,0.44700964798147863,0.9203372333103923,0.8362669227921093,0.6998755582000898,0.9546079779917469,0.6578028119814864
12,0.45520439703058413,0.9136269786648313,0.8338840763537316,0.6525826661483102,0.6272352132049519,0.7116409047244783
13,0.4548937262414576,0.9031314521679285,0.8395611163452268,0.6322943490484486,0.9270976616231087,0.6729543271330015
14,0.4608564939718325,0.9051961459050241,0.8386116436874733,0.6126516707565474,0.9092159559834938,0.686053619771199
15,0.44241020816204313,0.9211975223675155,0.8405061899018633,0.6272528832373412,0.9257221458046767,0.6932145664134137
16,0.43948967361843194,0.9067446662078459,0.8498495140826223,0.6318848159002222,0.9339752407152683,0.6836957470963235
17,0.44178941301428354,0.9051961459050241,0.8501988760296645,0.6461333995280059,0.953232462173315,0.6671469740634005
18,0.4488306995685939,0.8950447350309704,0.844446318135661,0.6374815870886263,0.9408528198074277,0.6457951270631386
19,0.42900724467504153,0.9098417068134893,0.8624100475469513,0.6698111412317856,0.9587345254470426,0.6563618897912846
20,0.4201011710523904,0.9198210598761184,0.8624555049251603,0.6312897762526637,0.9174690508940853,0.6595057200244521
21,0.419221342919947,0.9182725395732966,0.8589816814097652,0.6347276723903158,0.9188445667125172,0.6632608505807354
22,0.41671856877568003,0.9225739848589126,0.8519966420194806,0.6171529591083527,0.90646492434663,0.6783250371146624
23,0.43763666853799926,0.9060564349621473,0.8576326237338837,0.6252661386261815,0.90646492434663,0.6658807091083748
24,0.42348696328290214,0.9091534755677908,0.8666207204994445,0.6818882421306942,0.953232462173315,0.6558379180857566
25,0.4195874115800137,0.8996902959394356,0.861743583727725,0.6170089763143788,0.8019257221458047,0.659942363112392
26,0.4291206317452284,0.9010667584308327,0.8722471708280941,0.6245763690575309,0.8019257221458047,0.670596454458126
27,0.43213327290428866,0.8924638678596009,0.8636696568334538,0.6943043211232061,0.9284731774415406,0.6528250807789713
28,0.41622565310079973,0.9187887130075706,0.8740192753947277,0.661666038243667,0.9133425034387895,0.6544843245131429
29,0.3983015382846633,0.9151754989676532,0.8776368028799449,0.6999523276868074,0.9092159559834938,0.6495502576194219
30,0.41615564089555007,0.9088093599449415,0.87097509742176,0.6479181543640469,0.8927097661623109,0.6490699502226881
31,0.4028226766776253,0.9043358568479009,0.8755076379393143,0.6725715670896613,0.7950481430536451,0.6401624312287137
32,0.41334984406501385,0.9015829318651066,0.8794726944127751,0.6676252698120864,0.859697386519945,0.6502925508689197
33,0.4128932593861124,0.9041637990364763,0.8819259264690248,0.663077535836593,0.7881705639614855,0.6587197624661602
34,0.4072892518898288,0.9031314521679285,0.879973458756594,0.6700516511564669,0.5116918844566712,0.670727447384508
35,0.40081265233047714,0.9113902271163111,0.8777981032542351,0.6546718011731687,0.6795048143053645,0.6576281547463104
36,0.3826016278548555,0.9101858224363386,0.9000707522096317,0.7149551795876544,0.7675378266850069,0.6353593572613746
37,0.39091504913764996,0.9034755677907778,0.8863140298332375,0.6862800134264905,0.43878954607977994,0.6550519605274648
38,0.3834667991601176,0.8983138334480385,0.8924925673520712,0.7102685246778571,0.4442916093535076,0.6561872325561087
39,0.404918795553865,0.903303509979353,0.8787695714175736,0.7579213821369669,0.36451169188445665,0.6575844904375164
40,0.3780685996452531,0.9015829318651066,0.9032923605943185,0.6931045521860537,0.7262723521320495,0.649026285913894
41,0.37239294343597285,0.9131108052305574,0.8996088465923462,0.7147137794805609,0.7262723521320495,0.6428696183739411
42,0.385935863254817,0.9050240880935995,0.8974041637492073,0.7669545710086823,0.6905089408528198,0.6561435682473148
