epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.5369690591242255,0.6904580152671755,0.805203404260342,0.6694832869938442,0.6610687022900763,0.837380605471912
2,0.4936407382895307,0.7389312977099237,0.8390261590376238,0.665501682531266,0.8656488549618321,0.8379674599320059
3,0.48309650453852443,0.7530534351145038,0.8500624871816436,0.6554831351552691,0.7114503816793893,0.8364699692407317
4,0.467306677342915,0.7612595419847328,0.8559032311848662,0.6735045257068816,0.8656488549618321,0.8387162052776429
5,0.4454019876514993,0.7866412213740458,0.8722937591019553,0.6605674681209383,0.8748091603053435,0.8217176622956128
6,0.4403127495472024,0.7912213740458015,0.8770865333114959,0.6594445336432684,0.8458015267175573,0.8304800064756354
7,0.43499930757211475,0.791030534351145,0.8788124927147472,0.6385256676446824,0.7465648854961832,0.8553707301278937
8,0.43747546996285275,0.7874045801526718,0.8784255443467176,0.6577420972642445,0.8702290076335878,0.8499878581835842
9,0.440226523705372,0.8066793893129771,0.8779246140475906,0.663634215082441,0.8732824427480916,0.8009146835033187
10,0.4222877604387155,0.8145038167938932,0.8875179088115043,0.6513926897730146,0.8580152671755725,0.8159300631374453
11,0.4148469956182852,0.8064885496183206,0.89330295290665,0.6460558431489127,0.8625954198473282,0.8438360045329447
12,0.41872281553905183,0.8091603053435115,0.8903449558015696,0.6330003000441051,0.6748091603053435,0.8576979116075765
13,0.40655442518068524,0.8211832061068702,0.8975900014607393,0.641006452696664,0.8229007633587786,0.8145944633317144
14,0.4122793780321755,0.8124045801526718,0.8935235392975764,0.6286001091911679,0.8427480916030534,0.8265136797798285
15,0.40311956096713136,0.8209923664122137,0.898632807024533,0.6339223640305656,0.8137404580152672,0.8408814958717824
16,0.3977078171219768,0.8301526717557252,0.9016948264744983,0.6179212587220329,0.7206106870229008,0.8436741136474016
17,0.4035886256251393,0.8229007633587786,0.8987434690935596,0.6363659160477775,0.7847328244274809,0.8509187307754573
18,0.4073901657105946,0.8187022900763359,0.8961757402185798,0.6490147482781183,0.8717557251908397,0.8242067346608385
19,0.38555567684333497,0.8333969465648855,0.9073928164086764,0.6379442583946955,0.8687022900763359,0.8337380605471912
20,0.38569542629326264,0.8234732824427481,0.9077513615123225,0.614485536302839,0.7648854961832061,0.8196737898656306
21,0.39382983017258527,0.8290076335877863,0.9039523326826404,0.6571488692646935,0.8748091603053435,0.7910595758458799
22,0.38514815525310797,0.8267175572519084,0.9059390856952307,0.6045752338000706,0.816793893129771,0.839647077869516
23,0.3721660080297691,0.8458015267175573,0.9089358145244704,0.6299957051163628,0.8778625954198473,0.8157681722519022
24,0.3754815797707656,0.8377862595419847,0.9112294703418278,0.5903129549253554,0.616793893129771,0.861198802007447
25,0.3873301265624965,0.833587786259542,0.909285137789031,0.6023563827787127,0.8,0.8440383681398738
26,0.3682658852237027,0.8345419847328245,0.9134980427568725,0.611368905930292,0.8473282442748091,0.8433300955156225
27,0.35921854916505697,0.8404580152671756,0.9180005134720002,0.6502814009076073,0.8717557251908397,0.7745264691597863
28,0.37867253827976016,0.8293893129770993,0.9100752649618806,0.6233375157628741,0.8625954198473282,0.8309454427715719
29,0.36570867532637064,0.8309160305343511,0.9144987967344362,0.6093862113498506,0.8519083969465648,0.8303181155900923
30,0.3628404889619205,0.841030534351145,0.9168027810115693,0.6232650038741884,0.8610687022900764,0.8186417354702931
31,0.3647893606344374,0.8353053435114504,0.9171605883680887,0.5992460733368283,0.867175572519084,0.8308037882467217
32,0.36446779403017787,0.8404580152671756,0.9174848282303365,0.6024405615670341,0.8381679389312977,0.8411850412821757
33,0.35814671845334334,0.8465648854961833,0.92035909103652,0.6227830009801048,0.8656488549618321,0.8220414440666991
34,0.35654934586548226,0.8406488549618321,0.9192749716336229,0.648637531768708,0.8778625954198473,0.8088878096163186
35,0.36839605368128636,0.8326335877862595,0.9166305170574514,0.6168499532200041,0.867175572519084,0.8235996438400518
36,0.3516268980939214,0.8452290076335878,0.9215870711291514,0.6061814100969405,0.8625954198473282,0.8291039339485187
37,0.3508780023491964,0.841030534351145,0.9206427548067913,0.6028243132999965,0.8793893129770992,0.8470333495224219
38,0.3463672086051324,0.8444656488549618,0.924605563498633,0.5996949786231631,0.867175572519084,0.8367735146511251
39,0.3586182855978245,0.8385496183206107,0.9217766721407503,0.6537649092220125,0.8763358778625954,0.8063177918083212
40,0.3506118671559706,0.8433206106870229,0.9250637044644029,0.5713737990174975,0.8580152671755725,0.8243281528249959
41,0.3394236715465057,0.8477099236641221,0.9265720284652351,0.6132177994364784,0.8702290076335878,0.8184191355026713
42,0.34905982467277746,0.850381679389313,0.9247579082803262,0.6056660853681111,0.8687022900763359,0.824692407317468
43,0.3310097001220395,0.8498091603053435,0.9300136188119614,0.6411979964801243,0.8717557251908397,0.8009146835033187
44,0.3290937940885381,0.8526717557251908,0.9321980880545461,0.5832337339719137,0.8595419847328244,0.8388173870811073
45,0.3304265130129529,0.8568702290076335,0.9328362393192661,0.610993511620022,0.8717557251908397,0.8259065889590417
46,0.3325841614931095,0.8450381679389313,0.933365204009213,0.7052146501484371,0.8748091603053435,0.804456046624575
47,0.3227990707155408,0.8599236641221374,0.9350682932515321,0.6777928258691516,0.8793893129770992,0.8078962279423668
48,0.327955263098929,0.8440839694656489,0.9334825058023811,0.7621649425654184,0.8748091603053435,0.7898453942043063
49,0.32578564330753756,0.8631679389312977,0.9352416638263402,0.6984822416589374,0.8778625954198473,0.8206046624575036
50,0.3252087712015321,0.8505725190839695,0.9342538204234964,0.6710233290990194,0.8732824427480916,0.7753966326695807
51,0.32794508460636546,0.858587786259542,0.9328295995951245,0.5723103909265428,0.8641221374045801,0.8441395499433382
52,0.3139016047665259,0.8595419847328244,0.9374154357355856,0.6389263683841342,0.8732824427480916,0.8228913712158005
53,0.3190106570538951,0.8564885496183207,0.9367577341720044,0.5851114619345892,0.867175572519084,0.8467702768334143
54,0.31194434923733155,0.8660305343511451,0.9392811982193736,0.5883989461830684,0.8809160305343512,0.8376639145216125
