epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6655200420126404,0.6876988335100742,0.654971453978882,0.6874259373416072,0.6963276836158192,0.6581915680473372
2,0.5943621684939174,0.7117355956168258,0.7193970960775375,0.6894175332525502,0.16101694915254236,0.6523206360946746
3,0.5892850295298517,0.6914103923647932,0.7444178330431404,0.6873732623846635,0.5451977401129944,0.6402089497041421
4,0.5632740750824664,0.7219865676917638,0.7652668903518932,0.6901485064755315,0.3375706214689266,0.6285595414201183
5,0.5172999063454106,0.7103216684340756,0.7988766542867605,0.6788554243419481,0.8757062146892656,0.6823687130177515
6,0.5389495346337388,0.7175680452456699,0.7975352902054267,0.6999247851579086,0.9548022598870056,0.6392381656804734
7,0.5196946309616337,0.7493814068575468,0.8105248507312116,0.6796641583028047,0.4096045197740113,0.6640162721893491
8,0.49467446120445335,0.7470837751855779,0.8257347611325746,0.6888121366500854,0.865819209039548,0.6533376479289941
9,0.4747389353769647,0.7644043831742665,0.8409484079241363,0.678992553897526,0.6483050847457628,0.6859744822485206
10,0.4783640516511464,0.7838458819370803,0.8498251369387008,0.6726168238598368,0.4887005649717514,0.6801497781065088
11,0.4937417368262501,0.7831389183457051,0.8466697554158975,0.6713821032772893,0.5734463276836158,0.6769600591715977
12,0.4383268033043813,0.7852598091198303,0.8733373063615779,0.6750150374744249,0.2740112994350282,0.7002126479289941
13,0.4313763273132723,0.7845528455284553,0.8755557880420568,0.6737072027247885,0.8121468926553672,0.6600869082840236
14,0.4528911831857121,0.7916224814422057,0.862502708882894,0.7079061010609502,0.9194915254237288,0.6302699704142011
15,0.4476812229318134,0.821668434075645,0.8622878664464686,0.670240720976954,0.4491525423728814,0.6790865384615385
16,0.4164042409277905,0.7963944856839873,0.8828520240025707,0.6806407000707544,0.693502824858757,0.6409948224852071
17,0.4106839229326464,0.803994344291269,0.8853236461190115,0.6633296686670055,0.5536723163841808,0.6741863905325445
18,0.40863504980580284,0.7976316719688936,0.8913252228756753,0.6799121110335641,0.8502824858757062,0.6669286242603549
19,0.4273099825207123,0.8036408624955815,0.8792482756559233,0.6589140088661857,0.5310734463276836,0.6815366124260355
20,0.4309053777133004,0.8144220572640509,0.8746637248821169,0.6514721370261648,0.8347457627118644,0.7012758875739645
21,0.39921699885257894,0.823966065747614,0.8931401744146945,0.6602606579013492,0.6680790960451978,0.678855399408284
22,0.4062922527055956,0.8126546482856133,0.8925769135922402,0.6717767754326696,0.8135593220338984,0.6777459319526628
23,0.40139432381943796,0.8138918345705196,0.8882314917911507,0.6691562079865,0.6468926553672316,0.6883783284023669
24,0.3805259374407052,0.828384588193708,0.9069265201503524,0.6968671977519989,0.8389830508474576,0.7016919378698225
25,0.3948375211428788,0.8255567338282078,0.8967532637368385,0.7639108896255493,0.8884180790960452,0.6899038461538461
26,0.39210284295055153,0.8220219158713327,0.8978218713336671,0.8152770827645841,0.9011299435028248,0.6530602810650887
27,0.3847738622272082,0.8142453163662071,0.9043017060357647,0.7071182066979615,0.3361581920903955,0.6700721153846154
28,0.4136970031396144,0.8220219158713327,0.8887648614920154,0.6568706670533055,0.6186440677966102,0.6863905325443787
29,0.3933881328435941,0.8206079886885825,0.8983982095218167,0.7701191928075708,0.8954802259887006,0.6685928254437871
30,0.36623639419759063,0.8455284552845529,0.9113709562917075,0.7058994653432266,0.4364406779661017,0.675110946745562
31,0.3752212362774348,0.8214916931778014,0.9080689214536053,0.7730176526567211,0.8573446327683616,0.7059448964497042
32,0.3821569244235249,0.8444680098974903,0.9053600385595467,0.764064670904823,0.8785310734463276,0.6906434911242605
33,0.3761855101181289,0.8336868151290209,0.9096568872880533,0.6963155463985775,0.8333333333333334,0.7125092455621302
34,0.3621647253969295,0.8333333333333334,0.914447873620338,1.0613949558009272,0.9279661016949152,0.668592825443787
35,0.3540094413578847,0.8506539413220219,0.9192453986354703,0.7784588401732238,0.6257062146892656,0.6911982248520712
36,0.35398128978108284,0.8455284552845529,0.916539318034061,0.7449344500251438,0.4477401129943503,0.6814441568047338
37,0.3539178785210275,0.83881230116649,0.9165299770585642,0.7227145886939504,0.7824858757062146,0.6955898668639053
38,0.34981206846607604,0.8538352774832096,0.9223578116709883,0.7803587783937869,0.557909604519774,0.6978550295857988
39,0.3585374817925658,0.8474726051608342,0.9144329280595431,0.9216652629168137,0.8912429378531074,0.6865754437869823
40,0.34472592463348545,0.8504772004241782,0.925227359343591,0.8002530569615571,0.768361581920904,0.6731231508875739
41,0.3361675190176331,0.8366914103923648,0.926564987034726,0.7340454964534097,0.7782485875706214,0.6501941568047337
42,0.3295948707030318,0.8658536585365854,0.9272104484415516,0.7811482976312223,0.7542372881355932,0.6924926035502958
43,0.32355853780514776,0.8488865323435844,0.9316628244120789,0.9141069158263828,0.8177966101694916,0.6913369082840236
44,0.30375769763848204,0.8670908448214917,0.9395367997070669,0.8775436372860618,0.7641242937853108,0.6549093934911243
