epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6420077423839008,0.7038745387453874,0.6945419206643696,0.6927704106677662,0.6991150442477876,0.5804596399864146
2,0.612715366307427,0.7321033210332103,0.7085693082427776,0.6799698363650929,0.23303834808259588,0.6690139250537757
3,0.5829344081528046,0.7333948339483395,0.7488795830020321,0.6811311299150641,0.6297935103244838,0.7145703611457035
4,0.5721521871931413,0.7309963099630996,0.7655453661984275,0.6548355953259901,0.11651917404129794,0.7127929355824747
5,0.543454162951778,0.7418819188191882,0.7852078805548193,0.6670979451049458,0.21238938053097345,0.7035435299445262
6,0.5412227662170634,0.7476014760147601,0.7979637777188797,0.6762331426143646,0.5398230088495575,0.7113098607494622
7,0.5139342290513655,0.7599630996309963,0.8106857496245251,0.683983098376881,0.6946902654867256,0.6984037133476735
8,0.5009876663193983,0.7673431734317343,0.8241201519568866,0.6790373975580389,0.7566371681415929,0.7347220649835844
9,0.5229580454966601,0.7763837638376384,0.8142019613040021,0.6497383334419944,0.2448377581120944,0.7301030227555757
10,0.5048799204475739,0.7424354243542436,0.8205375033130136,0.6546136736869812,0.21386430678466076,0.716019472432922
11,0.47724940829417284,0.7592250922509225,0.8396671084018023,0.6702554794875059,0.49262536873156343,0.6944526208536171
12,0.4722134988097584,0.7913284132841328,0.8477946815089672,0.654432090845975,0.36283185840707965,0.7263217479904902
13,0.46796162584248713,0.7830258302583026,0.8462139764996908,0.6859704852104187,0.7197640117994101,0.6793162006113438
14,0.46596231741063737,0.7961254612546126,0.8497902641576112,0.6500123657963492,0.4911504424778761,0.7280652100079249
15,0.4511302751653335,0.7883763837638377,0.8593946461701564,0.6252050183036111,0.19911504424778761,0.7200950979282237
16,0.46021043053444693,0.788929889298893,0.8547193214948317,0.6622771241448142,0.5206489675516224,0.6987207064417524
17,0.4525295147124459,0.7880073800738008,0.8603657566922874,0.6340683779933236,0.36430678466076694,0.7314389222234802
18,0.45213156202260185,0.7876383763837639,0.8667097800159025,0.6361043859611858,0.2920353982300885,0.7377787841050606
19,0.44718678865362615,0.7911439114391144,0.8623206997084547,0.65717444636605,0.5339233038348082,0.6926072681988
20,0.4511777730549083,0.7909594095940959,0.8684339605972258,0.6755060932853005,0.7507374631268436,0.7248952790671346
21,0.4240807897027801,0.8145756457564576,0.878707306299143,0.6466524275866422,0.5,0.7094079021849881
22,0.438542322463849,0.8062730627306273,0.8709808286951144,0.6539854867891832,0.6194690265486725,0.7314162798596173
23,0.4098137113101342,0.8177121771217712,0.8885357363724711,0.6379334384744818,0.5058997050147492,0.7163138231631383
24,0.45052507107748707,0.8108856088560885,0.8717073946461701,0.6155841797590256,0.2713864306784661,0.7236273066908184
25,0.4121433705968015,0.8193726937269372,0.8855856524427953,0.615250514312224,0.3480825958702065,0.7453413336352315
26,0.40990161939578895,0.8273062730627306,0.8861422387136674,0.6139662130312487,0.2920353982300885,0.7415827012340088
27,0.4151600880657925,0.8166051660516606,0.8881364078098771,0.6125327416441657,0.32595870206489674,0.7374391486471188
28,0.39827103255426183,0.822140221402214,0.8978135877727715,0.6319691674275831,0.3687315634218289,0.6932638967508208
29,0.394697506813442,0.8169741697416975,0.8962155667461791,0.639822470870885,0.46607669616519176,0.7080493603532209
30,0.4001950197798364,0.8149446494464945,0.8899740259740261,0.6429323228922758,0.5058997050147492,0.7107438016528925
31,0.4032458434210104,0.8079335793357934,0.8936492623023236,0.6360409124331041,0.5191740412979351,0.7217253481263444
32,0.4068552011952681,0.8291512915129151,0.8942146832759078,0.6448905061591755,0.6592920353982301,0.745296048907506
33,0.3874358379665543,0.8186346863468634,0.902348970757134,0.6321506744081323,0.5176991150442478,0.7145024340541153
34,0.3947844406699433,0.8357933579335793,0.8959144800777453,0.6252322671088305,0.5117994100294986,0.7346541378919959
35,0.3967144831138499,0.8175276752767527,0.8989642194540154,0.6548838073557074,0.6460176991150443,0.7237858032378579
36,0.363162422004868,0.8252767527675277,0.9111243042671614,0.661999827081507,0.6651917404129793,0.703452960489075
37,0.37781739024554983,0.8300738007380074,0.9083495008392968,0.6293071020733226,0.46755162241887904,0.7076870825314162
38,0.3653836310786359,0.8330258302583026,0.9134114321053097,0.7508127865466204,0.7861356932153393,0.7148873542397826
39,0.35833921774345284,0.8496309963099631,0.9141705097623466,0.6416920843449506,0.5353982300884956,0.7092946903656742
40,0.376268111344646,0.8424354243542436,0.9111002738757842,0.658904800360853,0.6327433628318584,0.7070078116155326
41,0.3694664743674152,0.8413284132841329,0.9081671525753159,0.6497546651146628,0.5648967551622419,0.7001471753651082
42,0.34946177842862464,0.8339483394833949,0.9198374414700947,0.6993736976926977,0.6769911504424779,0.7058756934223932
43,0.35643234366879745,0.8424354243542436,0.9163890803074476,0.6063206913796338,0.35988200589970504,0.7455903996377222
44,0.33477500795441517,0.8492619926199262,0.9255234561357009,0.6229067146778107,0.3746312684365782,0.7105400203781275
45,0.35864579182337314,0.8405904059040591,0.9170732396854846,0.6905458569526672,0.668141592920354,0.7055360579644515
46,0.3465805855744025,0.8363468634686347,0.9194812262567363,0.6434661285443739,0.5088495575221239,0.6920864938299559
