epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6653365085179779,0.6710999281092739,0.6567618360419161,0.7136029601097107,0.04454022988505747,0.7068396798447731
2,0.574875857980772,0.751078360891445,0.7660676626379574,0.6990715536204252,0.06609195402298851,0.7156439485811301
3,0.5862581500376778,0.7677929547088426,0.7479722527427475,0.6981701552867889,0.08620689655172414,0.7405287412078583
4,0.5681140505034348,0.7645578720345075,0.768791879171518,0.6789962730624459,0.8017241379310345,0.722532136793597
5,0.5436567003014444,0.8015815959741194,0.7929569195952704,0.6786129014058546,0.6221264367816092,0.7132670385641522
6,0.5295398467402349,0.8164989216391085,0.8108109349120189,0.6639230820265684,0.9037356321839081,0.7476594712587921
7,0.5306386106658256,0.8211718188353703,0.8069145115531575,0.6676812632517382,0.7212643678160919,0.7529468833373758
8,0.527531593781093,0.8152408339324227,0.8046501254530247,0.7099486914548007,0.07471264367816093,0.7174872665534806
9,0.5167936151740194,0.8046369518332135,0.8192872956263632,0.6636167602105574,0.8247126436781609,0.7582828037836526
10,0.5019335998543377,0.8260244428468727,0.8272631561685171,0.6540080254728143,0.9224137931034483,0.7527043414989085
11,0.509087522396411,0.8447160316319194,0.8233814919890454,0.6905848952856931,0.1235632183908046,0.7261217560029105
12,0.47980841651730155,0.8328540618260244,0.8403935781170567,0.6554724059321664,0.9224137931034483,0.7340286199369391
13,0.4837379566896921,0.8535226455787204,0.8406920415224913,0.6223857836289839,0.9568965517241379,0.7746301236963375
14,0.49670772057497636,0.8454349388928828,0.8289778448318272,0.6812234141609885,0.25862068965517243,0.7579432452097987
15,0.4766577415425202,0.851725377426312,0.8389944079109201,0.6600321341644634,0.6149425287356322,0.733786078098472
16,0.4821722400428235,0.8493889288281812,0.8363974483018743,0.6603964567184448,0.6709770114942529,0.7512490904681057
17,0.45635104838801527,0.854960460100647,0.8594302956755605,0.6630344851450487,0.5502873563218391,0.7779286926994907
18,0.4737250831449169,0.8499281092739037,0.8484934157660834,0.6516750752925873,0.7672413793103449,0.7586708707252001
19,0.45006323768489664,0.8653846153846154,0.8583204053854606,0.6358369805596091,0.8261494252873564,0.7534804753820035
20,0.46842555693168747,0.8436376707404745,0.8563944964659964,0.6633657731793143,0.4540229885057471,0.7783167596410381
21,0.4620046526536174,0.8544212796549245,0.8529946374981551,0.6196209354834123,0.882183908045977,0.7513461072034926
22,0.44827986902546607,0.844176851186197,0.8649928663966282,0.7035869983109561,0.12931034482758622,0.7599805966529227
23,0.4580592891179967,0.8578360891445004,0.8600396857934699,0.6324945796619762,0.875,0.7565850109143827
24,0.4519056332693703,0.8612508986340762,0.868994243920038,0.7111317244443026,0.08620689655172414,0.7633276740237691
25,0.4416605306939147,0.862508986340762,0.8719664146673446,0.7848161106759851,0.04885057471264368,0.7445549357264127
26,0.44964290984060573,0.8501078360891445,0.8693766706571115,0.6641658273610201,0.35201149425287354,0.7603686635944701
27,0.44525426502029103,0.8513659237958303,0.871620721887863,0.7078818245367571,0.1307471264367816,0.7159835071549843
28,0.42752774376636266,0.849568655643422,0.8752449203824268,0.647515519098802,0.7758620689655172,0.6644676206645647
29,0.42025275348589336,0.875629043853343,0.8749202184358549,0.5968212092464621,0.8764367816091954,0.7845258307057966
30,0.43414459223377294,0.8626887131560029,0.8757362370652192,0.6113066185604442,0.8505747126436781,0.7536745088527771
31,0.4109577915963085,0.8628684399712437,0.8898479804522867,0.5934521312063391,0.896551724137931,0.7873393160320155
32,0.43015587976437875,0.8578360891445004,0.8768946686564225,0.6194495910947974,0.7212643678160919,0.7813242784380305
33,0.40726049175892753,0.8679007907979871,0.8901549713835912,0.6258247779174284,0.5890804597701149,0.7676449187484841
34,0.4225772642369928,0.8619698058950396,0.8807209039177422,0.6227321001616392,0.6795977011494253,0.7894251758428329
35,0.42183649000422707,0.8599928109273903,0.8776181964282785,0.5993360470641743,0.8649425287356322,0.7721076885762794
36,0.4283808693289757,0.8684399712437095,0.8783095819872414,0.6442202587019313,0.5617816091954023,0.7501333980111569
37,0.404312412200988,0.8691588785046729,0.8924816740189245,0.6468493261120536,0.4827586206896552,0.7380548144554936
38,0.41098390361187104,0.8707764198418404,0.8865812820807163,0.6538192927837372,0.4109195402298851,0.7665292262915353
