epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6690321452405354,0.6054436348049721,0.6482377942964261,0.6919590768061186,0.5085616438356164,0.5760928498813962
2,0.6442495200731982,0.6378054007715388,0.6854656310030903,0.6879015125726399,0.2534246575342466,0.6146560487970181
3,0.6212204586561412,0.6504500642948993,0.7134404261440093,0.6943404517675701,0.761986301369863,0.5800999661131819
4,0.6127085012115844,0.6729532790398628,0.7286286737752535,0.6924376864182321,0.7328767123287672,0.599212131480854
5,0.5888465810311984,0.6830261465923704,0.7520246480507068,0.6858066100823251,0.3099315068493151,0.6197475432056929
6,0.5893278850676262,0.6963137591084441,0.7558439822934937,0.6896206140518188,0.5907534246575342,0.6261352084039309
7,0.5691187979832087,0.6975996570938705,0.7749328581901873,0.688423730825123,0.553082191780822,0.6158420874279904
8,0.5770493455945629,0.6960994427775397,0.7692070120734616,0.6904980979467693,0.6267123287671232,0.6223737716028466
9,0.560080865678722,0.726746678096871,0.7892519279489962,0.682560007823141,0.3767123287671233,0.6229667909183327
10,0.5482063522077587,0.7295327903986284,0.7973562738383586,0.683098127967433,0.4708904109589041,0.6597932904100305
11,0.5490555604026742,0.7291041577368196,0.797446848000594,0.6833346737058539,0.4092465753424658,0.6383175194849204
12,0.5398723097288445,0.723103300471496,0.8032714348023795,0.684425247342963,0.5068493150684932,0.6391308031175873
13,0.529825431639201,0.7436776682383197,0.8114617147841903,0.6942993339739347,0.7962328767123288,0.6818281938325992
14,0.5330346512467894,0.7464637805400771,0.809308351197602,0.6857087769006428,0.5753424657534246,0.6393171806167401
15,0.5181845208145168,0.7586798114016288,0.82373488497267,0.6688398624721327,0.2756849315068493,0.6618942731277533
16,0.515981475784354,0.7473210458636949,0.8252430932561227,0.6757735327670449,0.3202054794520548,0.664647577092511
17,0.5082828702583705,0.7663951993141878,0.832563267351541,0.6717773707289445,0.339041095890411,0.6720772619451034
18,0.4983259387416382,0.770681525932276,0.8401657432927793,0.6739000364353782,0.5051369863013698,0.679930532023043
19,0.5002402818366273,0.7713244749249892,0.838084579192071,0.6684371389840779,0.4280821917808219,0.6976194510335479
